scrape_ts,source,origin,destination,depart_date,airline,depart_time,arrival_time,price,currency,raw_url,run_id
2026-04-30 11:41:12.299536+00:00,enuygun,ESB,SAW,2026-05-01,Pegasus,20:50,22:00,1478.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:12.301636+00:00,enuygun,ESB,SAW,2026-05-01,Pegasus,22:05,23:15,1478.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:12.303515+00:00,enuygun,ESB,SAW,2026-05-01,AJet,19:55,21:05,1479.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:12.305319+00:00,enuygun,ESB,SAW,2026-05-01,Pegasus,04:45,05:55,1689.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:12.307132+00:00,enuygun,ESB,SAW,2026-05-01,Pegasus,05:45,06:55,2394.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:12.308890+00:00,enuygun,ESB,SAW,2026-05-01,Pegasus,08:00,09:10,2394.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:12.310603+00:00,enuygun,ESB,SAW,2026-05-01,Pegasus,16:55,18:05,2394.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:12.312390+00:00,enuygun,ESB,SAW,2026-05-01,Pegasus,15:45,16:55,2807.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:12.314996+00:00,enuygun,ESB,SAW,2026-05-01,Pegasus,10:15,11:25,3640.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:12.317454+00:00,enuygun,ESB,SAW,2026-05-01,Pegasus,12:50,14:00,4167.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:12.319965+00:00,enuygun,ESB,SAW,2026-05-01,AJet,00:30,01:40,7333.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:12.322626+00:00,enuygun,ESB,SAW,2026-05-01,AJet,12:20,13:30,7333.0,TRY,https://www.enuygun.com/ucak-bileti/arama/ankara-esenboga-havalimani-istanbul-sabiha-gokcen-havalimani-esb-saw/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144112
2026-04-30 11:41:21.739081+00:00,enuygun,IST,ADB,2026-05-01,AJet,22:55,00:05,1267.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.741274+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,23:40,00:50,1478.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.743268+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,21:25,22:35,1676.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.745661+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,17:45,18:55,2393.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.748449+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,19:35,20:45,2393.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.751261+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,21:25,22:30,2394.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.753802+00:00,enuygun,IST,ADB,2026-05-01,AJet,17:15,18:25,2798.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.756471+00:00,enuygun,IST,ADB,2026-05-01,THY,21:00,22:10,2846.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.758588+00:00,enuygun,IST,ADB,2026-05-01,THY,23:55,01:05,2846.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.760878+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,16:30,17:40,3182.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.763328+00:00,enuygun,IST,ADB,2026-05-01,THY,19:00,20:15,3188.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.765641+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,14:45,15:55,3240.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.768049+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,07:00,08:10,3496.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.770351+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,00:05,01:15,3538.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.772358+00:00,enuygun,IST,ADB,2026-05-01,THY,16:00,17:10,3538.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.774572+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,05:50,07:00,3639.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.776632+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,13:50,15:00,3640.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.780375+00:00,enuygun,IST,ADB,2026-05-01,AJet,19:45,20:55,3710.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.782605+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,09:00,10:10,3759.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.784811+00:00,enuygun,IST,ADB,2026-05-01,THY,17:00,18:10,3911.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.786780+00:00,enuygun,IST,ADB,2026-05-01,AJet,23:00,08:55,4246.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.788613+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,11:10,12:20,4291.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.790456+00:00,enuygun,IST,ADB,2026-05-01,AJet,19:55,08:55,4595.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.792261+00:00,enuygun,IST,ADB,2026-05-01,Pegasus,08:30,09:35,4709.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.794047+00:00,enuygun,IST,ADB,2026-05-01,THY,13:00,14:10,4754.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.796400+00:00,enuygun,IST,ADB,2026-05-01,THY,15:00,16:10,4754.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.798530+00:00,enuygun,IST,ADB,2026-05-01,THY,14:00,15:15,4754.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.800398+00:00,enuygun,IST,ADB,2026-05-01,AJet,18:00,08:55,4895.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.802126+00:00,enuygun,IST,ADB,2026-05-01,THY,02:00,03:10,5901.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.803974+00:00,enuygun,IST,ADB,2026-05-01,THY,07:00,08:10,5901.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.805978+00:00,enuygun,IST,ADB,2026-05-01,THY,08:00,09:10,5901.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.807811+00:00,enuygun,IST,ADB,2026-05-01,AJet,08:15,09:25,7333.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.809816+00:00,enuygun,IST,ADB,2026-05-01,THY,10:00,11:10,7335.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 11:41:21.811827+00:00,enuygun,IST,ADB,2026-05-01,THY,11:00,12:10,7335.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-izmir-adnan-menderes-havalimani-ista-adb/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_144121
2026-04-30 13:09:51.989232+00:00,enuygun,IST,AYT,2026-05-01,Pegasus,23:15,00:35,2063.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.001723+00:00,enuygun,IST,AYT,2026-05-01,Pegasus,21:50,23:10,2391.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.008894+00:00,enuygun,IST,AYT,2026-05-01,Pegasus,20:00,21:20,2791.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.014849+00:00,enuygun,IST,AYT,2026-05-01,Pegasus,18:00,19:20,2802.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.022898+00:00,enuygun,IST,AYT,2026-05-01,Pegasus,19:00,20:20,2806.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.028604+00:00,enuygun,IST,AYT,2026-05-01,Pegasus,20:50,22:10,2807.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.034496+00:00,enuygun,IST,AYT,2026-05-01,AJet,23:00,08:50,2843.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.039709+00:00,enuygun,IST,AYT,2026-05-01,THY,17:45,19:10,3538.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.046011+00:00,enuygun,IST,AYT,2026-05-01,Pegasus,17:15,18:35,3639.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.056163+00:00,enuygun,IST,AYT,2026-05-01,AJet,16:00,17:25,3710.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.062372+00:00,enuygun,IST,AYT,2026-05-01,AJet,20:35,22:00,3710.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.067353+00:00,enuygun,IST,AYT,2026-05-01,THY,18:15,19:40,3911.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.072327+00:00,enuygun,IST,AYT,2026-05-01,THY,20:15,21:40,3911.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.081598+00:00,enuygun,IST,AYT,2026-05-01,THY,19:20,20:50,3911.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.095289+00:00,enuygun,IST,AYT,2026-05-01,THY,21:10,22:40,3911.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.111871+00:00,enuygun,IST,AYT,2026-05-01,AJet,19:55,01:25,3956.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.119765+00:00,enuygun,IST,AYT,2026-05-01,AJet,02:25,03:50,4010.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.127772+00:00,enuygun,IST,AYT,2026-05-01,AJet,05:35,07:00,4010.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.134726+00:00,enuygun,IST,AYT,2026-05-01,Pegasus,05:45,07:05,4166.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.141925+00:00,enuygun,IST,AYT,2026-05-01,Pegasus,06:35,07:55,4166.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.147782+00:00,enuygun,IST,AYT,2026-05-01,Pegasus,14:20,15:40,4166.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.156850+00:00,enuygun,IST,AYT,2026-05-01,AJet,00:30,01:55,4249.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.162393+00:00,enuygun,IST,AYT,2026-05-01,AJet,02:55,04:20,4249.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.168301+00:00,enuygun,IST,AYT,2026-05-01,AJet,18:50,20:15,4249.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.173889+00:00,enuygun,IST,AYT,2026-05-01,AJet,18:00,01:25,4295.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
2026-04-30 13:09:52.179413+00:00,enuygun,IST,AYT,2026-05-01,Pegasus,00:10,01:30,4709.0,TRY,https://www.enuygun.com/ucak-bileti/arama/istanbul-antalya-havalimani-ista-ayt/?gidis=01.05.2026&yetiskin=1&sinif=ekonomi&currency=TRY&save=1&ref=homepage&geotrip=domestic&trip=domestic,20260430_160951
